1.8,0.0,3.2,320.0,54.0,3.8,-6.5,1021.3,1023.5,0.0,0.0,1.1,10.966
1.7,0.0,4.0,320.0,55.0,3.8,-6.3,1021.8,1024.0,0.0,0.0,0.9,10.95
1.3,0.0,4.6,320.0,61.0,4.1,-5.4,1022.3,1024.6,0.0,0.0,0.6,11.992
0.9,0.0,4.4,290.0,65.0,4.2,-4.9,1023.6,1025.9,0.0,0.0,0.4,10.81
1.0,0.0,4.1,320.0,58.0,3.8,-6.3,1024.3,1026.6,0.0,0.0,0.6,9.896
1.2,0.0,5.6,340.0,59.0,3.9,-5.9,1024.9,1027.2,0.0,0.0,1.7,10.91
1.6,0.0,5.2,340.0,56.0,3.8,-6.2,1025.2,1027.5,0.3,0.0,5.2,11.69
1.5,0.0,4.7,320.0,57.0,3.9,-6.1,1024.5,1026.8,0.6,0.0,7.9,11.572000000000001
0.2,0.0,3.8,320.0,67.0,4.2,-5.2,1024.5,1026.8,0.3,0.0,3.8,11.04
0.8,0.0,4.1,320.0,63.0,4.1,-5.4,1024.2,1026.5,0.1,0.0,6.7,11.436
0.9,0.2,4.6,320.0,55.0,3.6,-7.1,1024.3,1026.6,0.4,0.0,4.1,11.4
0.6,0.0,3.7,320.0,55.0,3.5,-7.4,1024.9,1027.2,0.1,0.0,2.4,10.904000000000002
0.4,0.0,3.5,320.0,54.0,3.4,-7.8,1025.4,1027.7,0.0,0.0,0.9,11.144
0.0,0.1,3.9,340.0,57.0,3.5,-7.5,1025.6,1027.9,0.0,0.0,0.0,11.068
-0.4,0.0,3.4,320.0,58.0,3.5,-7.6,1026.4,1028.7,0.0,0.0,-0.1,11.002
-0.6,0.0,3.5,340.0,57.0,3.3,-8.0,1027.1,1029.4,0.0,0.0,-0.1,10.572000000000001
-0.8,0.0,3.4,340.0,60.0,3.5,-7.6,1027.8,1030.1,0.0,0.0,-0.2,9.592
-1.1,0.0,3.4,290.0,58.0,3.3,-8.3,1028.0,1030.3,0.0,0.0,-0.4,10.386
-1.3,0.0,3.0,320.0,58.0,3.2,-8.5,1028.2,1030.5,0.0,0.0,-0.4,9.352
-1.3,0.0,2.7,320.0,56.0,3.1,-8.9,1028.7,1031.0,0.0,0.0,-0.6,9.14
-1.4,0.0,2.7,290.0,55.0,3.0,-9.2,1029.1,1031.4,0.0,0.0,-0.8,7.77
-1.7,0.0,1.8,290.0,60.0,3.2,-8.4,1029.6,1031.9,0.0,0.0,-1.0,6.9620000000000015
-1.4,0.0,2.1,290.0,59.0,3.3,-8.3,1030.5,1032.8,0.0,0.0,-1.2,4.806
-1.2,0.0,2.0,340.0,62.0,3.5,-7.5,1030.0,1032.3,0.0,0.0,-1.2,3.486
-0.5,0.0,1.8,340.0,61.0,3.6,-7.1,1030.2,1032.5,0.0,0.0,-0.9,3.24
0.0,0.0,1.6,340.0,63.0,3.8,-6.2,1030.2,1032.5,0.0,0.0,-0.5,2.3280000000000003
0.3,0.0,1.7,360.0,62.0,3.9,-6.1,1030.3,1032.6,0.0,0.0,-0.4,2.19
0.0,0.0,0.9,290.0,68.0,4.2,-5.2,1030.5,1032.8,0.0,0.0,-0.3,1.248
0.3,0.0,2.4,230.0,70.0,4.4,-4.5,1031.1,1033.4,0.0,0.0,0.0,0.154
2.0,0.0,3.3,250.0,73.0,5.2,-2.3,1031.3,1033.6,0.4,0.0,1.8,0.128
3.5,0.0,3.6,290.0,59.0,4.6,-3.7,1031.0,1033.2,1.0,0.0,4.4,0.314
2.3,0.0,1.7,290.0,83.0,6.0,-0.2,1030.4,1032.7,0.2,0.0,5.8,0.13
4.0,0.0,3.4,290.0,71.0,5.8,-0.7,1029.0,1031.2,0.8,0.0,10.7,0.41600000000000004
2.6,0.0,0.9,250.0,89.0,6.5,0.9,1029.0,1031.3,0.3,0.0,9.4,0.242
4.3,0.0,2.4,270.0,62.0,5.2,-2.3,1028.6,1030.8,1.0,0.0,10.0,0.79
3.6,0.0,2.6,290.0,72.0,5.7,-0.9,1029.1,1031.3,0.3,0.0,7.3,0.402
3.6,0.0,1.6,290.0,74.0,5.8,-0.6,1028.8,1031.0,0.7,0.0,5.0,0.07400000000000001
2.7,0.0,2.1,290.0,80.0,5.9,-0.4,1028.7,1031.0,0.0,0.0,3.1,0.086
3.0,0.0,1.4,290.0,75.0,5.7,-1.0,1028.5,1030.7,0.0,0.0,2.7,0.002
2.7,0.0,1.6,270.0,80.0,5.9,-0.4,1028.3,1030.6,0.0,0.0,2.5,0.19
3.8,0.0,1.7,290.0,72.0,5.8,-0.7,1028.7,1030.9,0.0,0.0,2.6,0.498
3.8,0.0,2.8,290.0,77.0,6.2,0.1,1029.4,1031.6,0.0,0.0,2.9,0.392
3.8,0.0,1.5,270.0,82.0,6.6,1.0,1029.5,1031.7,0.0,0.0,3.0,0.336
4.1,0.0,2.0,290.0,77.0,6.3,0.4,1029.1,1031.3,0.0,0.0,3.0,0.184
3.3,0.0,1.3,270.0,82.0,6.3,0.5,1028.9,1031.1,0.0,0.0,2.8,0.0
3.7,0.0,2.0,290.0,79.0,6.2,0.3,1029.4,1031.6,0.0,0.0,2.8,0.006
4.1,0.0,1.7,320.0,75.0,6.1,0.0,1029.7,1031.9,0.0,0.0,2.9,0.212
3.3,0.0,1.5,290.0,81.0,6.2,0.3,1029.5,1031.7,0.0,0.0,2.7,0.17800000000000002
3.8,0.0,1.6,290.0,76.0,6.1,0.0,1029.6,1031.8,0.0,0.0,2.1,0.9440000000000001
3.0,0.0,2.1,320.0,73.0,5.6,-1.3,1029.5,1031.8,0.0,0.0,1.3,2.7939999999999996
2.9,0.0,3.5,340.0,64.0,4.8,-3.2,1029.9,1032.2,0.0,0.0,0.8,2.444
2.7,0.0,2.5,320.0,64.0,4.8,-3.4,1030.3,1032.6,0.0,0.0,0.6,6.24
3.5,0.0,2.6,360.0,65.0,5.1,-2.4,1030.9,1033.1,0.5,0.0,1.8,4.118
4.6,0.0,4.6,340.0,54.0,4.6,-3.9,1031.3,1033.5,1.0,0.0,5.5,2.572
5.4,0.0,3.5,340.0,49.0,4.4,-4.4,1031.1,1033.3,1.0,0.0,10.1,3.0839999999999996
